player_name,team,season,h1_min,h1_FGM,h1_FGA,h1_3PM,h1_3PA,h1_FTM,h1_FTA,h1_AST,h1_STL,h1_BLK,h1_ORB,h1_DRB,h1_TO,h2_min,h2_FGM,h2_FGA,h2_3PM,h2_3PA,h2_FTM,h2_FTA,h2_AST,h2_STL,h2_BLK,h2_ORB,h2_DRB,h2_TO
Deon Perry,Loyola Maryland,2022-23,20.0,58,170,34,94,23,25,26,27,1,7,37,24,19.5,52,124,33,69,36,40,33,22,1,2,16,25
Deon Stroud,Eastern Washington,2022-23,20.0,33,92,11,45,6,12,12,9,5,8,23,16,19.53,27,65,5,23,4,8,14,4,2,5,18,10
Deondre Begay,Northwest Indian,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.97,0,0,0,0,0,0,1,0,0,0,0,0
Deondre Earley,Masters College,2022-23,20.0,0,2,0,0,0,0,1,1,0,0,2,2,14.72,0,1,0,1,1,2,0,0,0,1,1,1
Deondre Ross,Kentucky Christian,2022-23,20.0,4,14,0,4,1,2,4,3,1,0,6,6,14.6,7,21,1,7,0,0,4,0,0,0,3,4
Deondre Russ,,2022-23,0.0,0,0,0,0,0,0,0,0,0,1,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Deontavius Smith,Montana-Western,2022-23,20.0,0,0,0,0,0,0,2,0,0,0,1,0,19.48,0,0,0,0,0,0,0,0,0,0,0,0
Deontay Begay,Northwest Indian,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.97,0,1,0,0,0,0,0,0,0,0,0,0
Deonte Billups,Purdue Fort Wayne,2022-23,20.0,54,131,38,92,12,18,24,18,5,12,44,39,17.53,45,106,22,65,15,24,14,11,7,13,38,16
Deonte Hicks,District of Columbia,2022-23,20.0,0,1,0,0,0,0,0,0,0,1,0,0,17.93,1,1,0,0,0,0,0,1,1,0,2,0
Deonte Jackson,Le Tourneau,2022-23,20.0,3,14,2,7,0,2,1,0,1,0,4,7,14.68,0,10,0,5,0,0,3,0,0,2,1,2
Deonte Spencer,Wiley,2022-23,20.0,1,3,0,2,0,0,0,0,1,0,2,3,14.68,0,0,0,0,0,0,0,0,0,0,0,1
Deraje Agbaosi,North Alabama,2022-23,20.0,6,15,0,2,3,7,2,2,3,8,15,5,14.72,11,20,2,5,1,6,3,4,2,8,14,5
Dereck Lively II,Duke,2022-23,20.0,48,72,1,7,16,24,23,9,50,37,51,15,14.73,25,40,1,6,5,11,14,8,30,34,57,7
Derek Ballard Jr,Eastern Michigan,2022-23,20.0,0,0,0,0,0,0,1,0,0,0,0,0,19.83,0,0,0,0,0,0,0,0,0,0,0,0
Derek Ballard Jr.,Eastern Michigan,2022-23,0.0,2,4,1,3,0,0,0,0,0,0,2,3,18.8,1,2,1,2,1,2,0,1,1,2,0,0
Derek Fountain,LSU,2022-23,0.0,38,77,5,13,32,36,14,17,6,38,47,27,20.0,48,81,3,10,35,50,12,17,9,33,51,15
Derek Hickman,Sarah Lawrence,2022-23,20.0,0,1,0,1,0,2,0,0,0,0,2,1,14.5,0,1,0,0,1,6,0,1,1,2,0,0
Derek Krogmann,Northern Iowa,2022-23,0.0,1,4,0,0,0,1,1,0,0,4,9,0,14.77,5,6,0,0,0,2,4,0,0,4,5,1
Derek Petersen,IUPUI,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,1,14.93,1,3,1,1,0,0,1,0,0,0,1,0
Derek Sabin,Belmont,2022-23,20.0,10,19,0,1,3,4,6,2,1,10,18,9,19.65,4,9,2,3,8,12,4,1,2,7,7,4
Derek Simpson,Rutgers,2022-23,20.0,34,113,4,27,16,18,25,15,2,8,19,19,14.63,49,118,5,28,28,38,21,11,2,7,19,9
Derian Bradford,Cairn University,2022-23,20.0,1,5,0,0,0,0,2,0,0,0,2,3,14.63,2,5,0,2,1,1,2,1,0,1,2,0
Derick Chavez,,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Derick Hamilton,UTEP,2022-23,20.0,17,24,0,0,1,2,1,2,0,10,8,11,19.62,5,9,0,0,8,9,0,2,0,3,5,2
Dericko Williams,Old Dominion,2022-23,20.0,29,77,0,0,21,35,8,9,13,33,56,23,17.57,33,76,0,0,34,48,6,9,13,36,51,20
Derik Pranger,Eastern Michigan,2022-23,20.0,0,2,0,2,0,0,0,3,0,0,1,1,17.07,0,0,0,0,0,0,0,0,0,0,1,0
Derrian Ford,Arkansas,2022-23,20.0,1,3,0,1,2,2,0,0,0,1,1,1,17.75,0,0,0,0,0,0,0,1,0,0,1,2
Derrick Anthony,Life Pacific,2022-23,20.0,0,1,0,0,1,2,0,2,0,0,2,2,14.57,0,1,0,0,0,0,0,0,0,1,1,0
Derrick Carter-Hollinger Jr,Bethune-Cookman,2022-23,20.0,0,0,0,0,0,0,10,0,0,0,0,0,14.58,0,0,0,0,0,0,4,0,0,0,0,0
Derrick Carter-Hollinger Jr.,Bethune-Cookman,2022-23,20.0,13,25,1,3,7,8,0,6,1,12,11,6,14.58,16,27,0,1,17,17,0,0,3,10,17,2
Derrick Derrow,Franciscan University,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,1,0,0,0,0,0,0,0,0,0,0
Derrick Faulkner,Illinois Tech,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,1,0,17.85,0,0,0,0,0,0,2,0,1,0,0,0
Derrick Franklin Jr,North American University,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.48,0,0,0,0,0,0,1,0,0,0,0,0
Derrick Franklin Jr.,North American University,2022-23,0.0,0,1,0,0,0,0,0,0,0,0,1,3,14.98,4,6,1,2,0,0,0,0,0,0,0,0
Derrick Harris Jr,Georgia Southern,2022-23,0.0,0,0,0,0,0,0,1,0,0,0,0,0,14.75,0,0,0,0,0,0,2,0,0,0,0,0
Derrick Harris Jr.,Georgia Southern,2022-23,20.0,6,20,5,16,2,3,0,0,1,0,5,1,14.62,6,16,3,11,2,2,0,1,0,0,4,4
Derrick Herrick,William Carey,2022-23,20.0,1,1,1,1,0,0,0,0,0,0,0,0,14.5,1,2,1,1,0,0,0,2,0,0,1,1
Derrick Tezeno,Stephen F. Austin,2022-23,20.0,23,53,2,4,20,29,10,11,1,20,26,7,14.68,23,41,0,0,7,16,4,12,2,12,19,18
Derrick Walker,Nebraska,2022-23,20.0,74,131,1,2,7,15,44,9,8,22,79,43,18.38,72,122,0,0,23,46,56,10,9,28,55,48
Derrick Woods,Little Rock,2022-23,20.0,1,4,1,2,0,0,0,0,0,0,0,0,14.72,0,0,0,0,0,0,0,0,0,0,1,0
Derrien Carter-Hollinger,Multnomah,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17.82,2,2,2,2,0,0,0,0,0,0,2,0
Derrin Boyd,Lipscomb,2022-23,20.0,53,107,20,46,12,18,18,9,1,3,57,24,19.63,61,134,19,49,40,50,28,13,8,5,37,18
Derrion Hicklen,Methodist,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,2,0,0,0,0,0,0,0,0,0,1
Derrius Ward,UT Rio Grande Valley,2022-23,20.0,17,39,4,19,3,10,16,6,5,5,23,3,14.67,22,43,4,22,5,11,9,3,3,3,12,12
Desean Ware,Toccoa Falls,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,1,0,1,0,0,1,0,0,0,0,0
Deshawn Jean-Charles,Chicago State,2022-23,20.0,14,35,1,13,6,9,5,5,0,4,8,7,14.57,14,28,2,7,14,20,5,0,2,13,10,7
Deshawn Kelly,Dakota State University,2022-23,20.0,4,8,1,4,1,2,1,0,0,2,0,0,17.75,6,7,2,2,1,2,1,1,0,1,0,1
Deshawndre Washington,New Mexico State,2022-23,20.0,51,123,12,31,15,24,34,16,3,9,68,23,14.47,44,119,4,19,45,69,51,16,4,16,70,25
Deshon Burnett,Indiana South Bend,2022-23,20.0,3,5,2,2,0,0,0,1,0,1,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,0
Deshon Parker,Cleveland State,2022-23,20.0,55,148,2,15,26,35,72,19,2,14,58,36,19.48,58,143,7,24,53,81,58,16,6,20,47,34
Deshon Proctor,Houston Christian,2022-23,0.0,6,16,0,1,5,7,5,3,2,7,17,7,14.85,11,21,1,2,11,18,4,2,6,11,17,2
Deshon Shorter,Howard Payne,2022-23,20.0,1,5,0,1,0,0,0,0,1,0,0,4,14.78,1,1,0,0,0,0,0,0,2,1,1,2
Desi Sills,Kansas State,2022-23,20.0,45,114,12,52,31,42,34,17,6,9,52,27,14.67,51,101,6,27,46,61,42,16,6,5,48,29
Desmond Cambridge Jr,Arizona State,2022-23,15.0,0,0,0,0,0,0,24,0,0,0,0,0,19.73,0,0,0,0,0,0,30,0,0,0,0,0
Desmond Cambridge Jr.,Arizona State,2022-23,20.0,75,193,37,117,16,19,12,24,6,7,43,15,19.6,78,192,39,115,36,44,7,28,10,22,40,26
Desmond Claude,Xavier,2022-23,20.0,32,81,6,22,13,26,28,19,5,8,36,32,14.77,27,60,5,16,13,21,29,8,0,4,38,17
Desmond McQuain,LSU Alexandria,2022-23,20.0,1,3,1,3,1,2,1,0,0,0,1,1,14.57,0,2,0,2,2,2,0,0,0,0,2,2
Desmond Polk,SIU Edwardsville,2022-23,20.0,12,37,5,23,3,9,4,3,0,2,13,5,16.18,11,26,1,9,3,5,2,8,2,2,13,2
Desmond Pressley,Carolina University,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.63,0,1,0,0,0,0,0,0,0,1,1,0
Desmond Price,Illinois Tech,2022-23,20.0,2,6,2,5,0,0,1,0,1,0,0,1,17.67,1,3,0,1,0,0,1,0,0,0,3,1
Desmond Watson,Davidson,2022-23,20.0,57,131,13,36,27,33,14,9,5,12,47,25,16.87,47,124,9,43,33,46,20,13,1,8,51,20
Desmond Williams,UT Martin,2022-23,20.0,43,130,36,111,8,8,28,13,1,1,33,10,14.75,37,103,30,90,16,19,21,14,2,6,29,14
Destin Whitaker,Fresno State,2022-23,20.0,7,30,6,24,1,1,2,3,1,0,9,8,18.73,13,37,12,36,6,7,1,5,1,2,13,4
Detalian Brown,North Alabama,2022-23,20.0,24,71,10,38,4,4,16,16,1,5,19,7,14.72,25,58,11,35,5,8,10,8,1,3,9,7
Detrick Reeves,Arkansas State,2022-23,0.0,0,2,0,1,0,0,1,0,0,0,2,2,14.88,0,1,0,1,0,0,1,1,0,0,1,1
Detroit Mercy,,2022-23,0.0,0,0,0,0,0,0,0,0,0,32,22,11,0.0,0,0,0,0,0,0,0,0,0,33,23,3
Deuce Turner,San Diego,2022-23,20.0,28,70,10,34,25,31,20,8,1,2,16,10,15.6,31,63,11,28,14,19,18,10,0,1,11,12
Deuce Walker,Cal State-Los Angeles,2022-23,20.0,1,2,0,1,0,0,2,1,0,0,1,1,16.92,4,6,2,3,1,1,0,0,0,0,3,1
Devan Cambridge,Arizona State,2022-23,20.0,58,118,16,48,20,31,12,11,14,26,60,14,19.6,59,112,10,28,32,53,14,10,11,40,43,26
Devan Halford,Lyon College,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,1,0,14.98,0,0,0,0,0,1,0,0,0,0,0,2
Devan Sapp,UMBC,2022-23,0.0,3,17,1,13,0,2,2,0,0,3,5,1,20.0,8,16,5,11,6,6,2,3,0,3,2,0
Devaunte Robinson,Alice Lloyd,2022-23,20.0,0,1,0,1,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,2
Devean Williams,Canisius,2022-23,20.0,5,9,1,4,1,2,5,3,0,1,5,1,14.4,2,7,2,5,0,0,2,4,0,1,2,4
Deven Austin,Princeton,2022-23,20.0,17,37,6,9,4,8,7,6,8,5,21,10,19.78,20,37,5,9,18,21,4,6,2,5,21,10
Deven Bailey,Howard Payne,2022-23,20.0,0,3,0,2,1,4,0,1,2,0,1,2,14.78,2,4,0,2,3,3,0,1,1,0,4,2
Deven Dahlke,San Diego,2022-23,0.0,7,16,3,10,0,0,4,4,1,3,6,0,14.75,5,18,3,11,2,2,7,1,0,3,7,3
Devin Askew,California,2022-23,20.0,26,77,9,35,16,19,17,4,1,2,21,16,19.78,34,80,9,25,21,24,14,2,1,3,14,17
Devin Brackenridge,Goucher,2022-23,20.0,1,3,1,1,0,0,0,0,0,0,0,0,14.72,0,1,0,0,0,0,0,1,0,0,0,0
Devin Butler,VMI,2022-23,20.0,20,70,15,57,2,8,15,12,2,15,31,7,14.62,27,61,18,45,3,4,13,9,3,7,24,11
Devin Butts,North Carolina Central,2022-23,20.0,20,61,16,48,6,9,4,4,0,3,13,6,19.87,21,48,14,34,6,6,8,4,0,1,10,4
Devin Carter,Alcorn State,2022-23,20.0,83,195,22,65,44,59,37,32,16,15,63,39,17.75,59,152,15,64,68,95,45,27,17,21,58,20
Devin Ceaser,Buffalo,2022-23,20.0,15,32,5,8,2,2,2,5,0,2,3,2,19.82,11,22,1,7,2,3,2,3,0,2,2,5
Devin Ceaser made Dunk. Assisted by Kidtrell,,2022-23,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Devin Ceaser made Layup. Assisted by Kidtrell,,2022-23,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Devin Ceaser made Three Point Jumper. Assisted by Kidtrell,,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Devin Collins,Ottawa University Arizona,2022-23,20.0,1,3,0,2,0,0,0,1,0,0,2,1,14.6,2,4,0,1,1,1,0,1,0,2,0,0
Devin Daniels,Southern-New Orleans,2022-23,20.0,0,2,0,1,2,2,0,0,1,0,2,2,14.57,2,5,1,2,0,0,0,0,2,0,2,0
Devin Dean,Piedmont,2022-23,20.0,0,2,0,0,0,0,0,0,0,1,0,0,17.5,1,2,0,1,0,0,0,0,0,0,0,2
Devin Dennard,Cazenovia College,2022-23,20.0,0,3,0,1,0,0,0,0,0,0,2,0,14.82,0,1,0,0,0,0,0,0,0,0,0,0
Devin Dinkins,George Mason,2022-23,0.0,17,44,8,25,8,10,11,6,0,1,9,16,17.85,10,31,8,21,12,17,12,1,1,0,6,4
Devin Foster,UL Monroe,2022-23,20.0,0,3,0,2,0,0,0,0,0,1,0,1,14.52,1,2,1,1,0,0,0,0,1,0,0,0
Devin Goodwyn,Defiance,2022-23,20.0,0,2,0,1,0,0,1,0,0,0,0,0,14.55,0,0,0,0,0,0,0,0,0,0,0,0
Devin Gordon,North Carolina Central,2022-23,20.0,3,15,1,8,0,0,3,4,3,1,8,3,19.87,9,20,4,12,1,3,3,3,1,2,7,2
Devin Green,Penn State-Alleghany,2022-23,20.0,0,2,0,2,0,1,1,0,0,0,0,1,14.77,1,2,0,1,0,0,0,0,0,0,0,3
Devin Hines,Lafayette,2022-23,20.0,0,10,0,8,0,0,7,1,0,1,6,1,19.72,12,20,4,8,8,12,3,2,0,5,6,4
Devin McGlockton,Boston College,2022-23,20.0,32,66,4,7,12,19,16,7,10,22,41,16,19.82,34,55,2,6,28,32,11,9,14,19,33,13
Devin Philio,Colorado College,2022-23,20.0,0,1,0,0,0,0,1,0,0,0,0,0,14.7,1,2,1,2,0,0,0,0,0,0,0,0
Devin Ree,Louisville,2022-23,0.0,0,2,0,2,0,0,0,0,0,0,0,1,14.72,3,7,2,6,0,0,0,1,0,0,3,0
Devin Tillis,UC Irvine,2022-23,20.0,36,79,19,43,6,9,20,16,1,19,65,18,14.67,52,94,9,25,17,25,25,8,1,36,80,15
Devine Conley,East-West University,2022-23,20.0,4,13,2,7,2,2,0,0,0,1,10,1,14.7,3,7,0,3,6,6,1,0,0,1,0,2
Devon Arlington,Yale,2022-23,20.0,0,0,0,0,0,0,4,0,0,1,4,2,14.5,0,2,0,0,2,2,1,0,0,0,2,0
Devon Dunn,Campbell,2022-23,20.0,30,72,20,53,8,12,8,3,0,2,13,10,14.37,23,56,16,37,5,6,4,1,0,1,9,10
Devon Hancock,UL Monroe,2022-23,20.0,14,59,7,36,13,19,8,8,1,10,18,15,14.65,16,42,10,24,9,11,6,2,0,3,12,7
Devon Higgs,Georgia Southwestern,2022-23,20.0,1,1,0,0,0,0,0,0,0,0,0,2,19.75,1,2,0,1,3,5,0,1,0,0,2,5
Devon Jefferson,Central Baptist College,2022-23,20.0,0,1,0,1,0,0,0,0,1,0,0,0,14.52,0,2,0,1,1,2,0,0,0,0,0,0
Devon Savage,Merrimack,2022-23,20.0,49,112,38,93,8,10,13,34,5,8,48,7,14.77,21,61,20,56,1,4,6,18,12,7,39,11
Devontae Blanton,Eastern Kentucky,2022-23,20.0,112,250,13,51,32,45,49,20,3,26,78,43,14.8,123,266,24,51,53,74,48,14,4,49,64,47
Devyn Jones,Concordia (MI),2022-23,20.0,0,4,0,0,0,2,1,0,0,1,1,0,14.75,0,0,0,0,0,0,0,1,0,0,0,0
Devyn Payne,Fisk,2022-23,20.0,0,1,0,0,0,0,0,0,0,0,0,0,19.68,0,5,0,1,1,2,1,1,0,0,1,0
Dewin Concepcion,Misericordia,2022-23,20.0,1,5,1,5,3,4,0,0,2,0,2,1,14.65,3,6,2,3,1,2,0,0,1,0,1,1
Dexter Akanno,Oregon State,2022-23,20.0,44,121,15,63,13,19,25,8,1,3,27,40,19.68,34,93,15,50,42,53,22,10,2,2,36,21
Dexter Dennis,Texas A&M,2022-23,20.0,61,148,23,72,28,38,23,13,16,20,79,14,14.65,40,113,17,61,30,39,17,13,5,26,69,19
Dez Jett,Saint Mary-Of-The-Woods College,2022-23,20.0,0,2,0,1,0,0,0,0,0,1,0,1,14.58,0,0,0,0,0,0,1,1,0,0,0,0
Dez Murphy,Immaculata,2022-23,20.0,0,1,0,0,0,0,1,0,0,1,1,0,14.7,0,1,0,1,0,0,0,0,0,0,2,0
Dezi Jones,Quinnipiac,2022-23,20.0,48,126,27,65,26,31,64,15,6,7,56,34,19.68,64,144,26,63,55,67,46,16,4,9,43,48
Dezman Baker,Puget Sound,2022-23,20.0,1,3,0,2,0,0,0,0,0,0,0,2,14.78,0,1,0,1,0,0,0,0,0,0,1,0
Dezmin McClain,Kentucky Christian,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.87,2,4,1,3,0,0,1,0,0,0,1,1
Dhashon Dyson,Bethune-Cookman,2022-23,20.0,30,72,14,32,11,17,6,3,1,5,10,10,14.53,31,81,9,28,21,31,4,7,1,4,7,7
Di'Andre Howell-South,,2022-23,3.53,30,77,11,30,12,17,11,6,3,15,30,12,0.0,27,86,6,23,16,26,15,9,3,15,36,14
DiAnthony Heathcock,Columbia International,2022-23,20.0,2,3,0,0,2,2,1,0,0,0,3,2,14.53,0,0,0,0,0,0,0,0,0,0,2,1
Diane' Blackmon,Penn State Wilkes-Barre,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,1,1,0,0,0,0,0,0,0,0,0,0
Diante Wood,Tennessee Tech,2022-23,20.0,25,61,0,0,6,9,25,7,7,12,21,25,14.77,31,65,0,0,24,36,16,8,3,17,25,15
Dibaji Walker,Appalachian State,2022-23,20.0,28,64,11,36,8,13,4,3,4,11,33,12,14.72,35,66,13,29,20,24,4,7,5,7,40,12
Diego Campisano,Northern Arizona,2022-23,20.0,4,7,0,2,0,1,1,0,0,1,3,0,19.77,2,4,1,2,2,4,0,0,0,2,3,1
Diego Fernandez,Trinity Baptist College,2022-23,20.0,1,8,1,4,0,0,3,4,0,0,1,3,14.82,2,7,1,4,3,3,2,2,0,0,3,1
Diego Gonzalez,,2022-23,5.48,3,3,1,1,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1
Diego Martinez,,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2
Diego Rivera,Mercer,2022-23,20.0,0,1,0,1,0,1,3,1,0,0,2,0,14.77,0,0,0,0,2,2,0,0,0,0,0,0
Diego Torres,UL Monroe,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.98,0,1,0,1,0,0,0,0,0,0,0,0
Dieonte Miles,Xavier,2022-23,0.0,0,1,0,0,0,2,0,1,2,0,1,1,14.87,4,8,0,0,2,6,1,1,0,5,6,2
Dillan Hopkins,Champion Christian College,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.92,1,4,0,3,0,0,0,0,0,1,0,3
Dillard,,2022-23,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0.0,0,0,0,0,0,0,0,0,0,5,2,1
Dillon Bycroft,Ozark Christian,2022-23,20.0,1,2,1,2,0,0,0,0,0,0,1,0,14.62,0,1,0,0,0,0,0,0,0,0,0,0
Dillon Harris,Bob Jones University,2022-23,20.0,0,1,0,0,0,0,0,0,0,0,0,0,13.75,0,2,0,0,0,0,1,0,0,1,1,0
Dillon Hod,Mount St. Vincent,2022-23,20.0,0,0,0,0,2,5,0,0,0,0,1,0,14.48,0,1,0,0,2,2,0,0,0,1,1,3
Dillon Hunter,Clemson,2022-23,0.0,5,26,0,12,3,5,23,11,1,2,15,14,20.0,10,21,3,8,5,10,12,2,0,1,15,5
Dillon Iyawe,Sonoma State,2022-23,20.0,0,1,0,0,0,0,2,0,4,0,4,5,15.6,3,7,0,0,0,1,0,0,1,1,0,2
Dillon Jones,Weber State,2022-23,20.0,58,143,14,52,51,65,54,23,1,11,142,52,17.43,86,174,20,53,85,103,49,21,1,13,141,43
Dillon Kelleher,Misericordia,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14.92,0,1,0,1,0,0,2,1,0,0,0,0
Dillon McCullough,Miami (OH) - Middletown,2022-23,20.0,1,4,1,4,0,0,1,1,0,0,0,2,14.8,0,4,0,3,4,4,0,0,0,0,0,2
Dillon Mitchell,Texas,2022-23,20.0,40,62,0,0,9,20,5,9,6,29,53,10,17.38,33,54,0,0,6,17,7,11,6,21,43,9
Dillon Smith,,2022-23,12.0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,0,1,0,1,2,2,1,0,0,0,0,1
Dima Zdor,UT Rio Grande Valley,2022-23,20.0,41,87,2,9,28,44,10,4,14,32,50,27,14.67,52,76,3,9,33,42,10,12,24,26,33,17
Dimingus Stevens,Florida A&M,2022-23,20.0,35,74,24,49,18,23,6,5,0,8,9,10,19.95,13,39,11,33,8,10,1,0,1,0,5,7
Dimitri Weeks,,2022-23,3.1,4,9,0,1,0,0,1,1,0,0,1,2,0.0,2,6,0,1,0,0,0,0,0,1,1,2
Dimitrije Stojanovic,,2022-23,1.43,0,4,0,1,1,2,2,0,0,0,3,1,0.0,2,6,0,2,1,2,1,0,1,1,2,1
Dimitrios Klonaras,Cal State East Bay,2022-23,20.0,2,4,1,1,4,4,3,0,0,1,4,1,19.58,2,5,0,2,2,2,0,1,1,0,1,2
Dinari Boykin,Colorado College,2022-23,20.0,2,6,0,1,0,0,2,2,0,0,0,2,14.7,1,5,0,1,3,3,1,1,1,0,1,0
Dion Brown,UMBC,2022-23,20.0,29,68,7,24,2,4,9,2,2,12,29,14,16.12,39,76,9,23,10,11,7,9,0,12,30,10
Dion Grisnold,Southwest Assemblies of God,2022-23,20.0,2,3,2,2,0,0,0,0,0,0,2,1,14.77,4,10,0,4,0,0,0,0,1,1,0,1
Dion Zhuta,Dean,2022-23,20.0,1,4,0,0,0,0,0,0,0,1,0,1,18.15,0,0,0,0,0,0,0,0,0,0,0,0
Dionjahe Thomas,Champion Christian College,2022-23,20.0,26,42,0,1,4,13,6,1,5,28,36,16,14.72,18,29,0,0,5,22,2,3,2,21,13,6
Dionte Bostick,Cal State Northridge,2022-23,20.0,48,128,9,27,16,24,32,15,2,9,23,30,14.4,45,115,8,31,39,56,23,10,4,7,36,26
Dionte Johnson,Maryland-Eastern Shore,2022-23,20.0,10,23,4,14,3,4,14,9,0,1,4,4,14.68,3,14,0,7,3,4,9,6,0,2,6,7
Dionte' Williams,Erskine,2022-23,20.0,0,1,0,0,0,0,0,0,0,0,0,0,14.82,0,0,0,0,0,0,0,0,0,0,0,0
Dischon Thomas,Montana,2022-23,20.0,47,124,24,71,14,18,8,6,10,18,48,24,14.63,67,135,23,58,26,29,14,7,7,17,48,27
District Of Columbia,,2022-23,0.0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,0,0,0,0,0,0,0,0,0,4,0,0
Divant'e Moffitt,Idaho,2022-23,20.0,100,206,7,24,64,73,69,9,0,10,26,44,19.78,100,209,12,44,75,92,72,12,0,7,39,47
Divine Nwoko,California Maritime,2022-23,20.0,2,3,1,1,0,0,1,1,0,1,2,1,16.82,0,3,0,1,0,0,0,1,0,0,0,1
Dj Henderson,Davis & Elkins,2022-23,0.0,0,0,0,0,0,0,0,0,0,0,0,1,14.95,0,1,0,1,0,0,1,0,0,0,0,0
Dj Townsend,Williams Baptist,2022-23,20.0,1,5,1,4,0,0,0,0,0,0,0,1,14.78,1,3,0,0,0,0,3,0,0,1,0,0
Dji Bailey,Richmond,2022-23,20.0,11,28,4,11,1,3,9,6,0,6,16,12,14.62,7,15,2,4,8,10,11,5,0,7,7,10
Doctor Bradley,New Mexico State,2022-23,20.0,22,41,0,6,1,7,9,11,2,11,17,14,14.47,35,52,1,4,17,29,6,5,1,13,15,7
Dok Muordar,South Florida,2022-23,20.0,5,6,0,0,1,3,2,0,3,3,7,2,18.4,1,2,0,0,0,0,0,0,2,2,1,0
Dola Adebayo,,2022-23,9.63,7,20,3,7,2,4,1,2,7,4,7,4,0.0,8,15,1,4,5,8,0,0,1,5,6,5
Dom Campbell,Notre Dame,2022-23,20.0,1,5,0,0,1,2,1,0,0,2,1,0,18.45,1,4,0,0,1,2,0,0,0,2,2,0
Dom Martinelli,St. Thomas - Minnesota,2022-23,20.0,3,5,0,1,3,4,0,0,0,3,2,2,16.15,4,9,1,1,3,3,1,0,1,1,1,1
Dom Mello,Sacred Heart,2022-23,20.0,5,20,5,17,3,3,4,0,1,1,2,4,19.58,1,5,0,4,0,0,1,0,0,0,1,3
Dom Thomas,Gwynedd-Mercy College,2022-23,20.0,2,3,1,1,0,0,2,0,0,0,0,0,14.52,0,0,0,0,0,0,0,0,0,0,0,2
Dom Vazquez,Arcadia University,2022-23,20.0,0,4,0,2,0,2,1,0,0,0,2,3,14.58,1,3,0,0,0,0,1,0,0,0,1,3
Domantas Sakickas,Oakland City,2022-23,20.0,2,8,0,2,0,0,1,0,0,0,0,1,14.5,1,3,0,1,0,0,1,0,0,0,1,0
Dominic Brewton,Alcorn State,2022-23,20.0,46,115,5,23,19,25,16,10,0,16,23,20,17.75,39,96,10,31,27,36,17,10,1,4,26,16
Dominic Ham,Milwaukee,2022-23,20.0,0,1,0,1,0,0,0,0,0,0,0,0,17.93,0,0,0,0,0,0,0,1,0,1,3,0
Dominic Humm,Midland University,2022-23,20.0,1,2,0,1,0,0,0,0,0,0,1,0,14.52,2,3,0,0,0,0,1,0,0,0,1,0
Dominic Muncey,San Diego,2022-23,0.0,0,1,0,0,0,0,0,0,0,1,0,1,14.75,1,5,1,4,0,0,3,1,0,0,1,3
Dominic Parolin,Lehigh,2022-23,20.0,55,95,0,4,19,22,8,12,8,14,42,15,15.2,39,71,0,4,33,56,9,10,5,13,43,14
Dominick Harris,Gonzaga,2022-23,20.0,0,1,0,1,0,0,0,0,0,0,0,0,14.78,1,4,0,2,0,0,5,1,0,0,2,1
Dominick Welch,Alabama,2022-23,0.0,9,26,7,20,6,9,1,1,3,3,14,4,19.27,3,16,0,11,3,3,4,2,1,4,8,3
