SEASON,combine_player_id,combine_first_name,combine_last_name,combine_player_name,combine_position,combine_hgt_no_shoes,HEIGHT_WO_SHOES_FT_IN,combine_hgt,HEIGHT_W_SHOES_FT_IN,combine_wgt,combine_wngspn,WINGSPAN_FT_IN,combine_stndrch,STANDING_REACH_FT_IN,combine_bf,combine_handl,combine_handw,combine_stndvert,combine_lpvert,combine_lane,combine_mod_lane,combine_sprint,combine_bench,draft_year,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,combine_wingspan_delta,combine_reach_ratio
2022,1631166,Drew,Timme,Drew Timme,C,80.25,6' 8.25'',81.25,6' 9.25'',231.60,86.0,7' 2.00'',107.5,8' 11.50'',15.7,9.0,10.0,25.5,31.5,11.71,3.31,3.38,,2022,,,,,,11-25,,,,,,,,,,,,,13-30,,,,10-25,5.75,1.3396
2022,1631133,Jabari,Walker,Jabari Walker,PF,78.75,6' 6.75'',80.0,6' 8.00'',213.80,82.75,6' 10.75'',105.0,8' 9.00'',12.1,8.75,9.75,29.5,32.5,11.53,3.12,3.24,,2022,,,,,,15-25,,,,,,,,,,,,,14-30,,,,11-25,4.0,1.3333
2022,1631102,TyTy,Washington Jr.,TyTy Washington Jr.,SG,74.25,6' 2.25'',75.75,6' 3.75'',196.40,80.0,6' 8.00'',99.5,8' 3.50'',12.0,8.5,9.25,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,5.75,1.3401
2022,1631212,Peyton,Watson,Peyton Watson,SF,78.75,6' 6.75'',80.0,6' 8.00'',203.40,84.5,7' 0.50'',107.5,8' 11.50'',5.2,8.5,9.5,28.0,33.5,11.03,3.24,3.28,,2022,,,,,,,,,,,,,,,,,,,,,,,,5.75,1.3651
2022,1631104,Blake,Wesley,Blake Wesley,SG,75.0,6' 3.00'',76.25,6' 4.25'',187.20,81.25,6' 9.25'',103.0,8' 7.00'',5.6,8.25,9.0,30.0,36.0,11.55,3.25,3.21,,2022,,,,,,,,,,,,,,,,,,,,,,,,6.25,1.3733
2022,1630652,Trevion,Williams,Trevion Williams,C,79.25,6' 7.25'',80.75,6' 8.75'',264.60,86.75,7' 2.75'',108.5,9' 0.50'',10.8,9.0,10.25,27.5,30.0,12.75,3.46,3.48,,2022,,,,,,7-25,,,,,,,,,,,,,14-30,,,,11-25,7.5,1.3691
2022,1631109,Mark,Williams,Mark Williams,C,84.0,7' 0.00'',86.0,7' 2.00'',242.40,90.5,7' 6.50'',117.0,9' 9.00'',5.4,9.0,9.75,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,6.5,1.3929
2022,1631114,Jalen,Williams,Jalen Williams,SG,76.5,6' 4.50'',77.75,6' 5.75'',209.20,86.25,7' 2.25'',105.5,8' 9.50'',8.9,8.5,9.5,33.5,39.0,11.13,3.17,3.11,,2022,,,,,,13-25,,,,,,,,,,,,,21-30,,,,13-25,9.75,1.3791
2022,1631119,Jaylin,Williams,Jaylin Williams,C,80.75,6' 8.75'',82.0,6' 10.00'',236.60,85.0,7' 1.00'',108.5,9' 0.50'',8.0,8.5,10.5,24.5,30.0,11.64,3.1,3.5,,2022,,,,,,10-25,,,,,,,,,,,,,16-30,,,,10-25,4.25,1.3437
2022,1631214,Alondes,Williams,Alondes Williams,SG,75.75,6' 3.75'',77.0,6' 5.00'',209.00,79.0,6' 7.00'',102.0,8' 6.00'',7.2,8.5,9.25,30.0,35.5,10.96,3.11,3.15,,2022,,,,,,15-25,,,,,,,,,,,,,16-30,,,,11-25,3.25,1.3465
2022,1631258,Bryson,Williams,Bryson Williams,PF-C,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1630592,Jalen,Wilson,Jalen Wilson,SF-PF,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1630855,Fanbo,Zeng,Fanbo Zeng,SF-PF,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,
